epoch,accuracy,loss,val_accuracy,val_loss
0,0.5642175078392029,0.6766600012779236,0.5524071455001831,0.7445287704467773
1,0.676816999912262,0.5884028077125549,0.5815680623054504,0.8831705451011658
2,0.751777172088623,0.49456700682640076,0.628885805606842,0.8862417340278625
3,0.7972679138183594,0.4254971146583557,0.6660247445106506,0.751388430595398
4,0.828010618686676,0.37601152062416077,0.6891334056854248,0.7788854837417603
5,0.8515119552612305,0.3343828320503235,0.6852819919586182,0.8146875500679016
